frame,tier,agent_idx,x,y,z
0,general,0,0.0000,0.0000,5.0000
0,nodes,0,-4.9959,-4.9959,3.0000
0,nodes,1,4.9959,-4.9960,3.0000
0,nodes,2,-5.0041,4.9960,3.0000
0,nodes,3,5.0041,4.9958,3.0000
0,scouts,0,-3.5370,-5.0273,3.0000
0,scouts,1,-5.0100,-3.5292,3.0000
0,scouts,2,-6.4921,-5.0287,3.0000
0,scouts,3,-4.9600,-6.5409,3.0000
0,scouts,4,6.4755,-5.0189,3.0000
0,scouts,5,4.9916,-3.5154,3.0000
0,scouts,6,3.5219,-5.0354,3.0000
0,scouts,7,5.0427,-6.5357,3.0000
0,scouts,8,-3.5342,4.9736,3.0000
0,scouts,9,-5.0082,6.4772,3.0000
0,scouts,10,-6.4769,4.9657,3.0000
0,scouts,11,-4.9649,3.4741,3.0000
0,scouts,12,6.4818,4.9780,3.0000
0,scouts,13,4.9914,6.4667,3.0000
0,scouts,14,3.5194,4.9692,3.0000
0,scouts,15,5.0378,3.4731,3.0000
0,workers,0,-3.0000,-5.0000,3.0000
0,workers,1,7.0000,-5.0000,3.0000
0,workers,2,-3.0000,5.0000,3.0000
0,workers,3,7.0000,5.0000,3.0000
1,general,0,0.0000,0.0000,5.0000
1,nodes,0,-4.9933,-5.0060,3.0000
1,nodes,1,4.9966,-5.0040,3.0000
1,nodes,2,-5.0050,4.9825,3.0000
1,nodes,3,5.0096,4.9820,3.0000
1,scouts,0,-3.5740,-5.0546,3.0000
1,scouts,1,-5.0199,-3.5583,3.0000
1,scouts,2,-6.4840,-5.0575,3.0000
1,scouts,3,-4.9199,-6.5820,3.0000
1,scouts,4,6.4511,-5.0377,3.0000
1,scouts,5,4.9831,-3.5305,3.0000
1,scouts,6,3.5439,-5.0708,3.0000
1,scouts,7,5.0855,-6.5714,3.0000
1,scouts,8,-3.5684,4.9473,3.0000
1,scouts,9,-5.0164,6.4546,3.0000
1,scouts,10,-6.4539,4.9315,3.0000
1,scouts,11,-4.9297,3.4482,3.0000
1,scouts,12,6.4637,4.9562,3.0000
1,scouts,13,4.9827,6.4334,3.0000
1,scouts,14,3.5389,4.9384,3.0000
1,scouts,15,5.0756,3.4463,3.0000
1,workers,0,-3.0000,-5.0000,3.0000
1,workers,1,7.0000,-5.0000,3.0000
1,workers,2,-3.0000,5.0000,3.0000
1,workers,3,7.0000,5.0000,3.0000
2,general,0,0.0000,0.0000,5.0000
2,nodes,0,-4.9900,-5.0104,3.0000
2,nodes,1,4.9953,-5.0072,3.0000
2,nodes,2,-5.0072,4.9729,3.0000
2,nodes,3,5.0145,4.9720,3.0000
2,scouts,0,-3.6110,-5.0819,3.0000
2,scouts,1,-5.0298,-3.5872,3.0000
2,scouts,2,-6.4759,-5.0864,3.0000
2,scouts,3,-4.8797,-6.6230,3.0000
2,scouts,4,6.4313,-5.0513,3.0000
2,scouts,5,4.9746,-3.5455,3.0000
2,scouts,6,3.5658,-5.1061,3.0000
2,scouts,7,5.1284,-6.6071,3.0000
2,scouts,8,-3.6026,4.9209,3.0000
2,scouts,9,-5.0246,6.4322,3.0000
2,scouts,10,-6.4308,4.8972,3.0000
2,scouts,11,-4.8945,3.4223,3.0000
2,scouts,12,6.4455,4.9346,3.0000
2,scouts,13,4.9741,6.4001,3.0000
2,scouts,14,3.5583,4.9076,3.0000
2,scouts,15,5.1135,3.4195,3.0000
2,workers,0,-3.0000,-5.0000,3.0000
2,workers,1,7.0000,-5.0000,3.0000
2,workers,2,-3.0000,5.0000,3.0000
2,workers,3,7.0000,5.0000,3.0000
3,general,0,0.0000,0.0000,5.0000
3,nodes,0,-4.9871,-5.0171,3.0000
3,nodes,1,4.9954,-5.0118,3.0000
3,nodes,2,-5.0089,4.9618,3.0000
3,nodes,3,5.0197,4.9605,3.0000
3,scouts,0,-3.6480,-5.1092,3.0000
3,scouts,1,-5.0397,-3.6161,3.0000
3,scouts,2,-6.4677,-5.1153,3.0000
3,scouts,3,-4.8393,-6.6642,3.0000
3,scouts,4,6.4114,-5.0646,3.0000
3,scouts,5,4.9660,-3.5603,3.0000
3,scouts,6,3.5878,-5.1415,3.0000
3,scouts,7,5.1715,-6.6429,3.0000
3,scouts,8,-3.6368,4.8946,3.0000
3,scouts,9,-5.0328,6.4100,3.0000
3,scouts,10,-6.4077,4.8630,3.0000
3,scouts,11,-4.8593,3.3965,3.0000
3,scouts,12,6.4272,4.9132,3.0000
3,scouts,13,4.9654,6.3668,3.0000
3,scouts,14,3.5778,4.8769,3.0000
3,scouts,15,5.1513,3.3927,3.0000
3,workers,0,-3.0000,-5.0000,3.0000
3,workers,1,7.0000,-5.0000,3.0000
3,workers,2,-3.0000,5.0000,3.0000
3,workers,3,7.0000,5.0000,3.0000
4,general,0,0.0000,0.0000,5.0000
4,nodes,0,-4.9841,-5.0230,3.0000
4,nodes,1,4.9948,-5.0157,3.0000
4,nodes,2,-5.0107,4.9513,3.0000
4,nodes,3,5.0248,4.9498,3.0000
4,scouts,0,-3.6851,-5.1364,3.0000
4,scouts,1,-5.0496,-3.6447,3.0000
4,scouts,2,-6.4551,-5.1484,3.0000
4,scouts,3,-4.7987,-6.7055,3.0000
4,scouts,4,6.3914,-5.0778,3.0000
4,scouts,5,4.9573,-3.5750,3.0000
4,scouts,6,3.6098,-5.1768,3.0000
4,scouts,7,5.2107,-6.6750,3.0000
4,scouts,8,-3.6710,4.8682,3.0000
