frame,timestamp,tier,agent_index,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,extra
1,2.467,SCOUT,12,6.499,4.999,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,2.467,SCOUT,13,4.999,6.499,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,2.467,SCOUT,14,3.499,4.999,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,2.467,SCOUT,15,4.999,3.499,3.000,-0.072,-0.072,0.000,0.102,cmd_age=0.02s bat=1.00 dist=0.00m
1,2.467,WORKER,0,-3.002,-4.996,3.000,-0.096,0.249,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
1,2.467,WORKER,1,7.000,-4.996,3.000,0.020,0.266,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
1,2.467,WORKER,2,-2.997,4.997,3.000,0.172,-0.204,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
1,2.467,WORKER,3,6.997,4.997,3.000,-0.202,-0.175,0.000,0.267,state=MOVING bat=1.00 dist=0.00m
2,4.907,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
2,4.907,NODE,0,-5.004,-4.983,3.000,-0.123,0.517,0.000,0.532,zone=0 dist=0.01m
2,4.907,NODE,1,5.004,-4.983,3.000,0.117,0.521,0.000,0.534,zone=1 dist=0.01m
2,4.907,NODE,2,-4.988,4.988,3.000,0.379,-0.377,0.000,0.535,zone=2 dist=0.01m
2,4.907,NODE,3,4.988,4.988,3.000,-0.378,-0.377,0.000,0.534,zone=3 dist=0.01m
2,4.907,SCOUT,0,-3.501,-4.995,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,1,-5.001,-3.495,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,2,-6.501,-4.995,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,3,-5.001,-6.495,3.000,-0.043,0.183,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,4,6.501,-4.995,3.000,0.042,0.184,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,5,5.001,-3.495,3.000,0.042,0.184,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,6,3.501,-4.995,3.000,0.042,0.184,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,7,5.001,-6.495,3.000,0.042,0.184,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,8,-3.497,4.997,3.000,0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,9,-4.997,6.497,3.000,0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,10,-6.497,4.997,3.000,0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,11,-4.997,3.497,3.000,0.134,-0.133,0.000,0.189,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,12,6.497,4.997,3.000,-0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,13,4.997,6.497,3.000,-0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,14,3.497,4.997,3.000,-0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,SCOUT,15,4.997,3.497,3.000,-0.133,-0.133,0.000,0.188,cmd_age=0.02s bat=1.00 dist=0.00m
2,4.907,WORKER,0,-3.005,-4.988,3.000,-0.179,0.465,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
2,4.907,WORKER,1,7.001,-4.987,3.000,0.038,0.496,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
2,4.907,WORKER,2,-2.992,4.990,3.000,0.322,-0.380,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
2,4.907,WORKER,3,6.990,4.992,3.000,-0.376,-0.326,0.000,0.498,state=MOVING bat=1.00 dist=0.01m
3,7.321,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
3,7.321,NODE,0,-5.006,-4.974,3.000,-0.123,0.529,0.000,0.543,zone=0 dist=0.02m
3,7.321,NODE,1,5.006,-4.974,3.000,0.121,0.532,0.000,0.545,zone=1 dist=0.02m
3,7.321,NODE,2,-4.981,4.981,3.000,0.385,-0.386,0.000,0.545,zone=2 dist=0.02m
3,7.321,NODE,3,4.981,4.981,3.000,-0.387,-0.386,0.000,0.547,zone=3 dist=0.02m
3,7.321,SCOUT,0,-3.502,-4.991,3.000,-0.059,0.252,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,1,-5.002,-3.491,3.000,-0.059,0.252,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,2,-6.502,-4.991,3.000,-0.059,0.252,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,3,-5.002,-6.491,3.000,-0.059,0.252,0.000,0.259,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,4,6.502,-4.991,3.000,0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,5,5.002,-3.491,3.000,0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,6,3.502,-4.991,3.000,0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,7,5.002,-6.491,3.000,0.058,0.253,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,8,-3.493,4.994,3.000,0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,9,-4.993,6.494,3.000,0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,10,-6.493,4.994,3.000,0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,11,-4.993,3.494,3.000,0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,12,6.494,4.994,3.000,-0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,13,4.994,6.494,3.000,-0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,14,3.494,4.994,3.000,-0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,SCOUT,15,4.994,3.494,3.000,-0.184,-0.184,0.000,0.260,cmd_age=0.02s bat=1.00 dist=0.01m
3,7.321,WORKER,0,-3.009,-4.977,3.000,-0.251,0.652,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
3,7.321,WORKER,1,7.002,-4.976,3.000,0.054,0.696,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
3,7.321,WORKER,2,-2.984,4.981,3.000,0.451,-0.533,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
3,7.321,WORKER,3,6.982,4.984,3.000,-0.528,-0.457,0.000,0.698,state=MOVING bat=1.00 dist=0.02m
4,9.732,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
4,9.732,NODE,0,-5.008,-4.965,3.000,-0.124,0.539,0.000,0.553,zone=0 dist=0.03m
4,9.732,NODE,1,5.008,-4.965,3.000,0.124,0.541,0.000,0.555,zone=1 dist=0.03m
4,9.732,NODE,2,-4.975,4.975,3.000,0.393,-0.391,0.000,0.554,zone=2 dist=0.03m
4,9.732,NODE,3,4.975,4.975,3.000,-0.390,-0.395,0.000,0.556,zone=3 dist=0.03m
4,9.732,SCOUT,0,-3.503,-4.986,3.000,-0.072,0.309,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,1,-5.003,-3.486,3.000,-0.072,0.309,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,2,-6.503,-4.986,3.000,-0.072,0.309,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,3,-5.003,-6.486,3.000,-0.072,0.309,0.000,0.318,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,4,6.503,-4.986,3.000,0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,5,5.003,-3.486,3.000,0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,6,3.503,-4.986,3.000,0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,7,5.003,-6.486,3.000,0.071,0.311,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,8,-3.490,4.990,3.000,0.226,-0.225,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,9,-4.990,6.490,3.000,0.226,-0.225,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,10,-6.490,4.990,3.000,0.226,-0.225,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,11,-4.990,3.490,3.000,0.226,-0.225,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,12,6.490,4.990,3.000,-0.225,-0.226,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,13,4.990,6.490,3.000,-0.225,-0.226,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,14,3.490,4.990,3.000,-0.225,-0.226,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,SCOUT,15,4.990,3.490,3.000,-0.225,-0.226,0.000,0.319,cmd_age=0.02s bat=1.00 dist=0.01m
4,9.732,WORKER,0,-3.014,-4.964,3.000,-0.313,0.814,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
4,9.732,WORKER,1,7.003,-4.961,3.000,0.067,0.869,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
4,9.732,WORKER,2,-2.975,4.970,3.000,0.563,-0.665,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
4,9.732,WORKER,3,6.971,4.975,3.000,-0.659,-0.571,0.000,0.872,state=MOVING bat=1.00 dist=0.03m
5,13.130,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
5,13.130,NODE,0,-5.010,-4.957,3.000,-0.120,0.519,0.000,0.533,zone=0 dist=0.04m
5,13.130,NODE,1,5.010,-4.956,3.000,0.120,0.521,0.000,0.535,zone=1 dist=0.04m
5,13.130,NODE,2,-4.968,4.968,3.000,0.378,-0.377,0.000,0.533,zone=2 dist=0.04m
5,13.130,NODE,3,4.968,4.968,3.000,-0.377,-0.376,0.000,0.532,zone=3 dist=0.04m
5,13.130,SCOUT,0,-3.505,-4.980,3.000,-0.082,0.351,0.000,0.361,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,1,-5.005,-3.480,3.000,-0.082,0.351,0.000,0.361,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,2,-6.505,-4.980,3.000,-0.082,0.351,0.000,0.361,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,3,-5.005,-6.480,3.000,-0.082,0.351,0.000,0.361,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,4,6.505,-4.980,3.000,0.081,0.353,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,5,5.005,-3.480,3.000,0.081,0.353,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,6,3.505,-4.980,3.000,0.081,0.353,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,7,5.005,-6.480,3.000,0.081,0.353,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,8,-3.485,4.985,3.000,0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,9,-4.985,6.485,3.000,0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,10,-6.485,4.985,3.000,0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,11,-4.985,3.485,3.000,0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,12,6.485,4.985,3.000,-0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,13,4.985,6.485,3.000,-0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,14,3.485,4.985,3.000,-0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,SCOUT,15,4.985,3.485,3.000,-0.256,-0.256,0.000,0.362,cmd_age=0.02s bat=1.00 dist=0.02m
5,13.130,WORKER,0,-3.020,-4.948,3.000,-0.367,0.954,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
5,13.130,WORKER,1,7.004,-4.944,3.000,0.078,1.019,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
5,13.130,WORKER,2,-2.964,4.957,3.000,0.660,-0.780,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
5,13.130,WORKER,3,6.958,4.963,3.000,-0.772,-0.669,0.000,1.022,state=MOVING bat=1.00 dist=0.05m
6,15.537,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
6,15.537,NODE,0,-5.012,-4.948,3.000,-0.122,0.526,0.000,0.540,zone=0 dist=0.05m
6,15.537,NODE,1,5.012,-4.948,3.000,0.122,0.526,0.000,0.540,zone=1 dist=0.05m
6,15.537,NODE,2,-4.962,4.962,3.000,0.383,-0.381,0.000,0.540,zone=2 dist=0.05m
6,15.537,NODE,3,4.962,4.962,3.000,-0.383,-0.381,0.000,0.540,zone=3 dist=0.05m
6,15.537,SCOUT,0,-3.506,-4.974,3.000,-0.090,0.386,0.000,0.397,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,1,-5.006,-3.474,3.000,-0.090,0.386,0.000,0.397,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,2,-6.506,-4.974,3.000,-0.090,0.386,0.000,0.397,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,3,-5.006,-6.474,3.000,-0.090,0.386,0.000,0.397,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,4,6.506,-4.974,3.000,0.089,0.388,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,5,5.006,-3.474,3.000,0.089,0.388,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,6,3.506,-4.974,3.000,0.089,0.388,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,7,5.006,-6.474,3.000,0.089,0.388,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,8,-3.481,4.981,3.000,0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,9,-4.981,6.481,3.000,0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,10,-6.481,4.981,3.000,0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,11,-4.981,3.481,3.000,0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,12,6.481,4.981,3.000,-0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,13,4.981,6.481,3.000,-0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,14,3.481,4.981,3.000,-0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,SCOUT,15,4.981,3.481,3.000,-0.281,-0.281,0.000,0.398,cmd_age=0.02s bat=1.00 dist=0.03m
6,15.537,WORKER,0,-3.027,-4.930,3.000,-0.414,1.076,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
6,15.537,WORKER,1,7.006,-4.925,3.000,0.088,1.149,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
6,15.537,WORKER,2,-2.951,4.943,3.000,0.744,-0.880,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
6,15.537,WORKER,3,6.943,4.951,3.000,-0.871,-0.755,0.000,1.152,state=MOVING bat=1.00 dist=0.07m
7,18.485,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
7,18.485,NODE,0,-5.014,-4.939,3.000,-0.123,0.535,0.000,0.549,zone=0 dist=0.05m
7,18.485,NODE,1,5.014,-4.939,3.000,0.125,0.535,0.000,0.549,zone=1 dist=0.05m
7,18.485,NODE,2,-4.956,4.956,3.000,0.390,-0.387,0.000,0.549,zone=2 dist=0.05m
7,18.485,NODE,3,4.956,4.956,3.000,-0.385,-0.389,0.000,0.548,zone=3 dist=0.05m
7,18.485,SCOUT,0,-3.508,-4.967,3.000,-0.096,0.416,0.000,0.427,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,1,-5.008,-3.467,3.000,-0.096,0.416,0.000,0.427,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,2,-6.508,-4.967,3.000,-0.096,0.416,0.000,0.427,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,3,-5.008,-6.467,3.000,-0.096,0.416,0.000,0.427,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,4,6.508,-4.967,3.000,0.096,0.417,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,5,5.008,-3.467,3.000,0.096,0.417,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,6,3.508,-4.967,3.000,0.096,0.417,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,7,5.008,-6.467,3.000,0.096,0.417,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,8,-3.476,4.976,3.000,0.303,-0.302,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,9,-4.976,6.476,3.000,0.303,-0.302,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,10,-6.476,4.976,3.000,0.303,-0.302,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,11,-4.976,3.476,3.000,0.303,-0.302,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,12,6.476,4.976,3.000,-0.302,-0.303,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,13,4.976,6.476,3.000,-0.302,-0.303,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,14,3.476,4.976,3.000,-0.302,-0.303,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,SCOUT,15,4.976,3.476,3.000,-0.302,-0.303,0.000,0.428,cmd_age=0.02s bat=1.00 dist=0.03m
7,18.485,WORKER,0,-3.035,-4.910,3.000,-0.454,1.181,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
7,18.485,WORKER,1,7.007,-4.904,3.000,0.097,1.262,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
7,18.485,WORKER,2,-2.938,4.927,3.000,0.817,-0.966,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
7,18.485,WORKER,3,6.927,4.937,3.000,-0.956,-0.829,0.000,1.265,state=MOVING bat=1.00 dist=0.09m
8,21.107,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
8,21.107,NODE,0,-5.016,-4.930,3.000,-0.124,0.543,0.000,0.557,zone=0 dist=0.06m
8,21.107,NODE,1,5.016,-4.930,3.000,0.125,0.543,0.000,0.558,zone=1 dist=0.06m
8,21.107,NODE,2,-4.949,4.949,3.000,0.394,-0.391,0.000,0.555,zone=2 dist=0.06m
8,21.107,NODE,3,4.949,4.949,3.000,-0.394,-0.394,0.000,0.557,zone=3 dist=0.06m
8,21.107,SCOUT,0,-3.509,-4.959,3.000,-0.102,0.441,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,1,-5.009,-3.459,3.000,-0.102,0.441,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,2,-6.509,-4.959,3.000,-0.102,0.441,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,3,-5.009,-6.459,3.000,-0.102,0.441,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,4,6.509,-4.959,3.000,0.102,0.442,0.000,0.454,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,5,5.009,-3.459,3.000,0.102,0.442,0.000,0.454,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,6,3.509,-4.959,3.000,0.102,0.442,0.000,0.454,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,7,5.009,-6.459,3.000,0.102,0.442,0.000,0.454,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,8,-3.470,4.970,3.000,0.321,-0.320,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,9,-4.970,6.470,3.000,0.321,-0.320,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,10,-6.470,4.970,3.000,0.321,-0.320,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,11,-4.970,3.470,3.000,0.321,-0.320,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,12,6.470,4.970,3.000,-0.320,-0.321,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,13,4.970,6.470,3.000,-0.320,-0.321,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,14,3.470,4.970,3.000,-0.320,-0.321,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,SCOUT,15,4.970,3.470,3.000,-0.320,-0.321,0.000,0.453,cmd_age=0.02s bat=1.00 dist=0.04m
8,21.107,WORKER,0,-3.043,-4.889,3.000,-0.489,1.273,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
8,21.107,WORKER,1,7.009,-4.881,3.000,0.105,1.359,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
8,21.107,WORKER,2,-2.923,4.909,3.000,0.881,-1.041,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
8,21.107,WORKER,3,6.910,4.922,3.000,-1.030,-0.893,0.000,1.363,state=MOVING bat=1.00 dist=0.11m
9,23.462,GENERAL,0,0.000,0.000,5.000,0.000,0.000,0.000,0.000,N/A
9,23.462,NODE,0,-5.018,-4.921,3.000,-0.126,0.548,0.000,0.562,zone=0 dist=0.07m
9,23.462,NODE,1,5.018,-4.921,3.000,0.127,0.549,0.000,0.564,zone=1 dist=0.07m
9,23.462,NODE,2,-4.942,4.943,3.000,0.399,-0.397,0.000,0.563,zone=2 dist=0.07m
9,23.462,NODE,3,4.942,4.942,3.000,-0.397,-0.397,0.000,0.562,zone=3 dist=0.07m
9,23.462,SCOUT,0,-3.511,-4.952,3.000,-0.107,0.463,0.000,0.475,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,1,-5.011,-3.452,3.000,-0.107,0.463,0.000,0.475,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,2,-6.511,-4.952,3.000,-0.107,0.463,0.000,0.475,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,3,-5.011,-6.452,3.000,-0.107,0.463,0.000,0.475,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,4,6.511,-4.951,3.000,0.107,0.464,0.000,0.476,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,5,5.011,-3.451,3.000,0.107,0.464,0.000,0.476,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,6,3.511,-4.951,3.000,0.107,0.464,0.000,0.476,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,7,5.011,-6.451,3.000,0.107,0.464,0.000,0.476,cmd_age=0.02s bat=1.00 dist=0.05m
9,23.462,SCOUT,8,-3.465,4.965,3.000,0.337,-0.335,0.000,0.475,cmd_age=0.02s bat=1.00 dist=0.05m
