frame,tier,agent_idx,x,y,z
4,scouts,4,6.5015,-4.9933,3.0000
4,scouts,5,5.0015,-3.4933,3.0000
4,scouts,6,3.5015,-4.9933,3.0000
4,scouts,7,5.0015,-6.4933,3.0000
4,scouts,8,-3.4952,4.9951,3.0000
4,scouts,9,-4.9952,6.4951,3.0000
4,scouts,10,-6.4952,4.9951,3.0000
4,scouts,11,-4.9952,3.4951,3.0000
4,scouts,12,6.4951,4.9951,3.0000
4,scouts,13,4.9951,6.4951,3.0000
4,scouts,14,3.4951,4.9951,3.0000
4,scouts,15,4.9951,3.4951,3.0000
4,workers,0,-3.0000,-5.0000,3.0000
4,workers,1,7.0000,-5.0000,3.0000
4,workers,2,-3.0000,5.0000,3.0000
4,workers,3,7.0000,5.0000,3.0000
5,general,0,0.0000,0.0000,5.0000
5,nodes,0,-5.0058,-4.9747,3.0000
5,nodes,1,5.0057,-4.9747,3.0000
5,nodes,2,-4.9816,4.9815,3.0000
5,nodes,3,4.9816,4.9816,3.0000
5,scouts,0,-3.5021,-4.9909,3.0000
5,scouts,1,-5.0021,-3.4909,3.0000
5,scouts,2,-6.5021,-4.9909,3.0000
5,scouts,3,-5.0021,-6.4909,3.0000
5,scouts,4,6.5021,-4.9908,3.0000
5,scouts,5,5.0021,-3.4908,3.0000
5,scouts,6,3.5021,-4.9908,3.0000
5,scouts,7,5.0021,-6.4908,3.0000
5,scouts,8,-3.4933,4.9933,3.0000
5,scouts,9,-4.9933,6.4933,3.0000
5,scouts,10,-6.4933,4.9933,3.0000
5,scouts,11,-4.9933,3.4933,3.0000
5,scouts,12,6.4933,4.9933,3.0000
5,scouts,13,4.9933,6.4933,3.0000
5,scouts,14,3.4933,4.9933,3.0000
5,scouts,15,4.9933,3.4933,3.0000
5,workers,0,-3.0000,-5.0000,3.0000
5,workers,1,7.0000,-5.0000,3.0000
5,workers,2,-3.0000,5.0000,3.0000
5,workers,3,7.0000,5.0000,3.0000
6,general,0,0.0000,0.0000,5.0000
6,nodes,0,-5.0068,-4.9700,3.0000
6,nodes,1,5.0068,-4.9700,3.0000
6,nodes,2,-4.9782,4.9780,3.0000
6,nodes,3,4.9781,4.9781,3.0000
6,scouts,0,-3.5027,-4.9881,3.0000
6,scouts,1,-5.0027,-3.4881,3.0000
6,scouts,2,-6.5027,-4.9881,3.0000
6,scouts,3,-5.0027,-6.4881,3.0000
6,scouts,4,6.5027,-4.9880,3.0000
6,scouts,5,5.0027,-3.4880,3.0000
6,scouts,6,3.5027,-4.9880,3.0000
6,scouts,7,5.0027,-6.4880,3.0000
6,scouts,8,-3.4913,4.9913,3.0000
6,scouts,9,-4.9913,6.4913,3.0000
6,scouts,10,-6.4913,4.9913,3.0000
6,scouts,11,-4.9913,3.4913,3.0000
6,scouts,12,6.4913,4.9913,3.0000
6,scouts,13,4.9913,6.4913,3.0000
6,scouts,14,3.4913,4.9913,3.0000
6,scouts,15,4.9913,3.4913,3.0000
6,workers,0,-3.0000,-5.0000,3.0000
6,workers,1,7.0000,-5.0000,3.0000
6,workers,2,-3.0000,5.0000,3.0000
6,workers,3,7.0000,5.0000,3.0000
7,general,0,0.0000,0.0000,5.0000
7,nodes,0,-5.0079,-4.9652,3.0000
7,nodes,1,5.0079,-4.9651,3.0000
7,nodes,2,-4.9747,4.9746,3.0000
7,nodes,3,4.9746,4.9747,3.0000
7,scouts,0,-3.5034,-4.9850,3.0000
7,scouts,1,-5.0034,-3.4850,3.0000
7,scouts,2,-6.5034,-4.9850,3.0000
7,scouts,3,-5.0034,-6.4850,3.0000
7,scouts,4,6.5034,-4.9850,3.0000
7,scouts,5,5.0034,-3.4850,3.0000
7,scouts,6,3.5034,-4.9850,3.0000
7,scouts,7,5.0034,-6.4850,3.0000
7,scouts,8,-3.4891,4.9890,3.0000
7,scouts,9,-4.9891,6.4890,3.0000
7,scouts,10,-6.4891,4.9890,3.0000
7,scouts,11,-4.9891,3.4890,3.0000
7,scouts,12,6.4891,4.9891,3.0000
7,scouts,13,4.9891,6.4891,3.0000
7,scouts,14,3.4891,4.9891,3.0000
7,scouts,15,4.9891,3.4891,3.0000
7,workers,0,-3.0000,-5.0000,3.0000
7,workers,1,7.0000,-5.0000,3.0000
7,workers,2,-3.0000,5.0000,3.0000
7,workers,3,7.0000,5.0000,3.0000
8,general,0,0.0000,0.0000,5.0000
8,nodes,0,-5.0090,-4.9602,3.0000
8,nodes,1,5.0090,-4.9602,3.0000
8,nodes,2,-4.9711,4.9710,3.0000
8,nodes,3,4.9711,4.9713,3.0000
8,scouts,0,-3.5042,-4.9817,3.0000
8,scouts,1,-5.0042,-3.4817,3.0000
8,scouts,2,-6.5042,-4.9817,3.0000
8,scouts,3,-5.0042,-6.4817,3.0000
8,scouts,4,6.5041,-4.9817,3.0000
8,scouts,5,5.0041,-3.4817,3.0000
8,scouts,6,3.5041,-4.9817,3.0000
8,scouts,7,5.0041,-6.4817,3.0000
8,scouts,8,-3.4867,4.9866,3.0000
8,scouts,9,-4.9867,6.4866,3.0000
8,scouts,10,-6.4867,4.9866,3.0000
8,scouts,11,-4.9867,3.4866,3.0000
8,scouts,12,6.4867,4.9867,3.0000
8,scouts,13,4.9867,6.4867,3.0000
8,scouts,14,3.4867,4.9867,3.0000
8,scouts,15,4.9867,3.4867,3.0000
8,workers,0,-3.0000,-5.0000,3.0000
8,workers,1,7.0000,-5.0000,3.0000
8,workers,2,-3.0000,5.0000,3.0000
8,workers,3,7.0000,5.0000,3.0000
9,general,0,0.0000,0.0000,5.0000
9,nodes,0,-5.0102,-4.9552,3.0000
9,nodes,1,5.0101,-4.9552,3.0000
9,nodes,2,-4.9674,4.9674,3.0000
9,nodes,3,4.9674,4.9677,3.0000
9,scouts,0,-3.5050,-4.9782,3.0000
9,scouts,1,-5.0050,-3.4782,3.0000
9,scouts,2,-6.5050,-4.9782,3.0000
9,scouts,3,-5.0050,-6.4782,3.0000
9,scouts,4,6.5049,-4.9781,3.0000
9,scouts,5,5.0049,-3.4781,3.0000
9,scouts,6,3.5049,-4.9781,3.0000
9,scouts,7,5.0049,-6.4781,3.0000
9,scouts,8,-3.4841,4.9841,3.0000
9,scouts,9,-4.9841,6.4841,3.0000
9,scouts,10,-6.4841,4.9841,3.0000
9,scouts,11,-4.9841,3.4841,3.0000
9,scouts,12,6.4841,4.9842,3.0000
9,scouts,13,4.9841,6.4842,3.0000
9,scouts,14,3.4841,4.9842,3.0000
9,scouts,15,4.9841,3.4842,3.0000
9,workers,0,-3.0000,-5.0000,3.0000
9,workers,1,7.0000,-5.0000,3.0000
9,workers,2,-3.0000,5.0000,3.0000
9,workers,3,7.0000,5.0000,3.0000
10,general,0,0.0000,0.0000,5.0000
10,nodes,0,-5.0113,-4.9501,3.0000
10,nodes,1,5.0112,-4.9502,3.0000
10,nodes,2,-4.9637,4.9637,3.0000
10,nodes,3,4.9637,4.9640,3.0000
10,scouts,0,-3.5058,-4.9744,3.0000
10,scouts,1,-5.0058,-3.4744,3.0000
10,scouts,2,-6.5058,-4.9744,3.0000
10,scouts,3,-5.0058,-6.4744,3.0000
10,scouts,4,6.5058,-4.9744,3.0000
10,scouts,5,5.0058,-3.4744,3.0000
10,scouts,6,3.5058,-4.9744,3.0000
10,scouts,7,5.0058,-6.4744,3.0000
10,scouts,8,-3.4814,4.9813,3.0000
10,scouts,9,-4.9814,6.4813,3.0000
10,scouts,10,-6.4814,4.9813,3.0000
10,scouts,11,-4.9814,3.4813,3.0000
10,scouts,12,6.4814,4.9815,3.0000
10,scouts,13,4.9814,6.4815,3.0000
10,scouts,14,3.4814,4.9815,3.0000
10,scouts,15,4.9814,3.4815,3.0000
10,workers,0,-3.0000,-5.0000,3.0000
10,workers,1,7.0000,-5.0000,3.0000
10,workers,2,-3.0000,5.0000,3.0000
10,workers,3,7.0000,5.0000,3.0000
11,general,0,0.0000,0.0000,5.0000
11,nodes,0,-5.0126,-4.9451,3.0000
11,nodes,1,5.0124,-4.9450,3.0000
11,nodes,2,-4.9600,4.9600,3.0000
11,nodes,3,4.9600,4.9602,3.0000
11,scouts,0,-3.5067,-4.9705,3.0000
11,scouts,1,-5.0067,-3.4705,3.0000
11,scouts,2,-6.5067,-4.9705,3.0000
11,scouts,3,-5.0067,-6.4705,3.0000
11,scouts,4,6.5067,-4.9705,3.0000
11,scouts,5,5.0067,-3.4705,3.0000
11,scouts,6,3.5067,-4.9705,3.0000
11,scouts,7,5.0067,-6.4705,3.0000
11,scouts,8,-3.4786,4.9785,3.0000
11,scouts,9,-4.9786,6.4785,3.0000
11,scouts,10,-6.4786,4.9785,3.0000
11,scouts,11,-4.9786,3.4785,3.0000
11,scouts,12,6.4785,4.9787,3.0000
11,scouts,13,4.9785,6.4787,3.0000
11,scouts,14,3.4785,4.9787,3.0000
11,scouts,15,4.9785,3.4787,3.0000
11,workers,0,-3.0000,-5.0000,3.0000
11,workers,1,7.0000,-5.0000,3.0000
11,workers,2,-3.0000,5.0000,3.0000
11,workers,3,7.0000,5.0000,3.0000
12,general,0,0.0000,0.0000,5.0000
12,nodes,0,-5.0138,-4.9399,3.0000
12,nodes,1,5.0135,-4.9399,3.0000
12,nodes,2,-4.9563,4.9562,3.0000
12,nodes,3,4.9562,4.9564,3.0000
12,scouts,0,-3.5077,-4.9664,3.0000
12,scouts,1,-5.0077,-3.4664,3.0000
12,scouts,2,-6.5077,-4.9664,3.0000
12,scouts,3,-5.0077,-6.4664,3.0000
12,scouts,4,6.5076,-4.9664,3.0000
12,scouts,5,5.0076,-3.4664,3.0000
12,scouts,6,3.5076,-4.9664,3.0000
12,scouts,7,5.0076,-6.4664,3.0000
12,scouts,8,-3.4756,4.9755,3.0000
12,scouts,9,-4.9756,6.4755,3.0000
12,scouts,10,-6.4756,4.9755,3.0000
12,scouts,11,-4.9756,3.4755,3.0000
12,scouts,12,6.4756,4.9757,3.0000
12,scouts,13,4.9756,6.4757,3.0000
12,scouts,14,3.4756,4.9757,3.0000
12,scouts,15,4.9756,3.4757,3.0000
12,workers,0,-3.0000,-5.0000,3.0000
12,workers,1,7.0000,-5.0000,3.0000
12,workers,2,-3.0000,5.0000,3.0000
12,workers,3,7.0000,5.0000,3.0000
13,general,0,0.0000,0.0000,5.0000
13,nodes,0,-5.0151,-4.9348,3.0000
13,nodes,1,5.0147,-4.9347,3.0000
13,nodes,2,-4.9525,4.9525,3.0000
13,nodes,3,4.9523,4.9527,3.0000
13,scouts,0,-3.5087,-4.9622,3.0000
13,scouts,1,-5.0087,-3.4622,3.0000
13,scouts,2,-6.5087,-4.9622,3.0000
13,scouts,3,-5.0087,-6.4622,3.0000
13,scouts,4,6.5085,-4.9622,3.0000
13,scouts,5,5.0085,-3.4622,3.0000
13,scouts,6,3.5085,-4.9622,3.0000
13,scouts,7,5.0085,-6.4622,3.0000
13,scouts,8,-3.4725,4.9725,3.0000
13,scouts,9,-4.9725,6.4725,3.0000
13,scouts,10,-6.4725,4.9725,3.0000
13,scouts,11,-4.9725,3.4725,3.0000
13,scouts,12,6.4725,4.9726,3.0000
13,scouts,13,4.9725,6.4726,3.0000
13,scouts,14,3.4725,4.9726,3.0000
13,scouts,15,4.9725,3.4726,3.0000
13,workers,0,-3.0000,-5.0000,3.0000
13,workers,1,7.0000,-5.0000,3.0000
13,workers,2,-3.0000,5.0000,3.0000
13,workers,3,7.0000,5.0000,3.0000
14,general,0,0.0000,0.0000,5.0000
14,nodes,0,-5.0162,-4.9296,3.0000
14,nodes,1,5.0158,-4.9295,3.0000
14,nodes,2,-4.9486,4.9486,3.0000
14,nodes,3,4.9485,4.9488,3.0000
14,scouts,0,-3.5097,-4.9579,3.0000
14,scouts,1,-5.0097,-3.4579,3.0000
14,scouts,2,-6.5097,-4.9579,3.0000
14,scouts,3,-5.0097,-6.4579,3.0000
14,scouts,4,6.5095,-4.9578,3.0000
14,scouts,5,5.0095,-3.4578,3.0000
14,scouts,6,3.5095,-4.9578,3.0000
14,scouts,7,5.0095,-6.4578,3.0000
14,scouts,8,-3.4693,4.9693,3.0000
14,scouts,9,-4.9693,6.4693,3.0000
14,scouts,10,-6.4693,4.9693,3.0000
14,scouts,11,-4.9693,3.4693,3.0000
14,scouts,12,6.4693,4.9694,3.0000
14,scouts,13,4.9693,6.4694,3.0000
14,scouts,14,3.4693,4.9694,3.0000
14,scouts,15,4.9693,3.4694,3.0000
14,workers,0,-3.0000,-5.0000,3.0000
14,workers,1,7.0000,-5.0000,3.0000
14,workers,2,-3.0000,5.0000,3.0000
14,workers,3,7.0000,5.0000,3.0000
15,general,0,0.0000,0.0000,5.0000
15,nodes,0,-5.0175,-4.9243,3.0000
15,nodes,1,5.0170,-4.9241,3.0000
15,nodes,2,-4.9448,4.9448,3.0000
15,nodes,3,4.9446,4.9450,3.0000
15,scouts,0,-3.5107,-4.9534,3.0000
15,scouts,1,-5.0107,-3.4534,3.0000
15,scouts,2,-6.5107,-4.9534,3.0000
15,scouts,3,-5.0107,-6.4534,3.0000
15,scouts,4,6.5105,-4.9533,3.0000
15,scouts,5,5.0105,-3.4533,3.0000
15,scouts,6,3.5105,-4.9533,3.0000
15,scouts,7,5.0105,-6.4533,3.0000
15,scouts,8,-3.4660,4.9660,3.0000
15,scouts,9,-4.9660,6.4660,3.0000
15,scouts,10,-6.4660,4.9660,3.0000
15,scouts,11,-4.9660,3.4660,3.0000
15,scouts,12,6.4660,4.9662,3.0000
15,scouts,13,4.9660,6.4662,3.0000
15,scouts,14,3.4660,4.9662,3.0000
15,scouts,15,4.9660,3.4662,3.0000
15,workers,0,-3.0000,-5.0000,3.0000
15,workers,1,7.0000,-5.0000,3.0000
15,workers,2,-3.0000,5.0000,3.0000
15,workers,3,7.0000,5.0000,3.0000
16,general,0,0.0000,0.0000,5.0000
16,nodes,0,-5.0186,-4.9189,3.0000
16,nodes,1,5.0183,-4.9188,3.0000
16,nodes,2,-4.9409,4.9410,3.0000
16,nodes,3,4.9408,4.9411,3.0000
16,scouts,0,-3.5118,-4.9488,3.0000
16,scouts,1,-5.0118,-3.4488,3.0000
16,scouts,2,-6.5118,-4.9488,3.0000
16,scouts,3,-5.0118,-6.4488,3.0000
16,scouts,4,6.5115,-4.9487,3.0000
16,scouts,5,5.0115,-3.4487,3.0000
16,scouts,6,3.5115,-4.9487,3.0000
16,scouts,7,5.0115,-6.4487,3.0000
16,scouts,8,-3.4627,4.9627,3.0000
16,scouts,9,-4.9627,6.4627,3.0000
16,scouts,10,-6.4627,4.9627,3.0000
16,scouts,11,-4.9627,3.4627,3.0000
16,scouts,12,6.4626,4.9628,3.0000
16,scouts,13,4.9626,6.4628,3.0000
16,scouts,14,3.4626,4.9628,3.0000
16,scouts,15,4.9626,3.4628,3.0000
16,workers,0,-3.0000,-5.0000,3.0000
16,workers,1,7.0000,-5.0000,3.0000
16,workers,2,-3.0000,5.0000,3.0000
16,workers,3,7.0000,5.0000,3.0000
17,general,0,0.0000,0.0000,5.0000
17,nodes,0,-5.0198,-4.9135,3.0000
17,nodes,1,5.0195,-4.9135,3.0000
17,nodes,2,-4.9370,4.9371,3.0000
17,nodes,3,4.9369,4.9372,3.0000
17,scouts,0,-3.5128,-4.9441,3.0000
17,scouts,1,-5.0128,-3.4441,3.0000
17,scouts,2,-6.5128,-4.9441,3.0000
17,scouts,3,-5.0128,-6.4441,3.0000
17,scouts,4,6.5126,-4.9440,3.0000
17,scouts,5,5.0126,-3.4440,3.0000
17,scouts,6,3.5126,-4.9440,3.0000
17,scouts,7,5.0126,-6.4440,3.0000
17,scouts,8,-3.4593,4.9593,3.0000
17,scouts,9,-4.9593,6.4593,3.0000
17,scouts,10,-6.4593,4.9593,3.0000
17,scouts,11,-4.9593,3.4593,3.0000
17,scouts,12,6.4592,4.9594,3.0000
17,scouts,13,4.9592,6.4594,3.0000
17,scouts,14,3.4592,4.9594,3.0000
17,scouts,15,4.9592,3.4594,3.0000
17,workers,0,-3.0000,-5.0000,3.0000
17,workers,1,7.0000,-5.0000,3.0000
17,workers,2,-3.0000,5.0000,3.0000
17,workers,3,7.0000,5.0000,3.0000
18,general,0,0.0000,0.0000,5.0000
18,nodes,0,-5.0211,-4.9082,3.0000
18,nodes,1,5.0208,-4.9081,3.0000
18,nodes,2,-4.9331,4.9332,3.0000
18,nodes,3,4.9329,4.9333,3.0000
18,scouts,0,-3.5139,-4.9393,3.0000
18,scouts,1,-5.0139,-3.4393,3.0000
18,scouts,2,-6.5139,-4.9393,3.0000
18,scouts,3,-5.0139,-6.4393,3.0000
18,scouts,4,6.5137,-4.9392,3.0000
18,scouts,5,5.0137,-3.4392,3.0000
18,scouts,6,3.5137,-4.9392,3.0000
18,scouts,7,5.0137,-6.4392,3.0000
18,scouts,8,-3.4558,4.9558,3.0000
18,scouts,9,-4.9558,6.4558,3.0000
18,scouts,10,-6.4558,4.9558,3.0000
18,scouts,11,-4.9558,3.4558,3.0000
18,scouts,12,6.4557,4.9559,3.0000
18,scouts,13,4.9557,6.4559,3.0000
18,scouts,14,3.4557,4.9559,3.0000
18,scouts,15,4.9557,3.4559,3.0000
18,workers,0,-3.0000,-5.0000,3.0000
18,workers,1,7.0000,-5.0000,3.0000
18,workers,2,-3.0000,5.0000,3.0000
18,workers,3,7.0000,5.0000,3.0000
19,general,0,0.0000,0.0000,5.0000
19,nodes,0,-5.0223,-4.9028,3.0000
19,nodes,1,5.0221,-4.9027,3.0000
19,nodes,2,-4.9292,4.9293,3.0000
19,nodes,3,4.9290,4.9293,3.0000
19,scouts,0,-3.5151,-4.9344,3.0000
19,scouts,1,-5.0151,-3.4344,3.0000
19,scouts,2,-6.5151,-4.9344,3.0000
19,scouts,3,-5.0151,-6.4344,3.0000
19,scouts,4,6.5148,-4.9344,3.0000
19,scouts,5,5.0148,-3.4344,3.0000
19,scouts,6,3.5148,-4.9344,3.0000
19,scouts,7,5.0148,-6.4344,3.0000
19,scouts,8,-3.4522,4.9523,3.0000
19,scouts,9,-4.9522,6.4523,3.0000
19,scouts,10,-6.4522,4.9523,3.0000
19,scouts,11,-4.9522,3.4523,3.0000
19,scouts,12,6.4521,4.9524,3.0000
19,scouts,13,4.9521,6.4524,3.0000
19,scouts,14,3.4521,4.9524,3.0000
19,scouts,15,4.9521,3.4524,3.0000
19,workers,0,-3.0000,-5.0000,3.0000
19,workers,1,7.0000,-5.0000,3.0000
19,workers,2,-3.0000,5.0000,3.0000
19,workers,3,7.0000,5.0000,3.0000
20,general,0,0.0000,0.0000,5.0000
20,nodes,0,-5.0236,-4.8974,3.0000
20,nodes,1,5.0234,-4.8973,3.0000
20,nodes,2,-4.9253,4.9254,3.0000
20,nodes,3,4.9251,4.9254,3.0000
20,scouts,0,-3.5162,-4.9295,3.0000
20,scouts,1,-5.0162,-3.4295,3.0000
20,scouts,2,-6.5162,-4.9295,3.0000
20,scouts,3,-5.0162,-6.4295,3.0000
20,scouts,4,6.5160,-4.9294,3.0000
20,scouts,5,5.0160,-3.4294,3.0000
20,scouts,6,3.5160,-4.9294,3.0000
20,scouts,7,5.0160,-6.4294,3.0000
20,scouts,8,-3.4486,4.9487,3.0000
20,scouts,9,-4.9486,6.4487,3.0000
20,scouts,10,-6.4486,4.9487,3.0000
20,scouts,11,-4.9486,3.4487,3.0000
20,scouts,12,6.4485,4.9488,3.0000
20,scouts,13,4.9485,6.4488,3.0000
20,scouts,14,3.4485,4.9488,3.0000
20,scouts,15,4.9485,3.4488,3.0000
20,workers,0,-3.0000,-5.0000,3.0000
20,workers,1,7.0000,-5.0000,3.0000
20,workers,2,-3.0000,5.0000,3.0000
20,workers,3,7.0000,5.0000,3.0000
21,general,0,0.0000,0.0000,5.0000
21,nodes,0,-5.0249,-4.8919,3.0000
21,nodes,1,5.0248,-4.8918,3.0000
21,nodes,2,-4.9214,4.9214,3.0000
21,nodes,3,4.9212,4.9214,3.0000
21,scouts,0,-3.5174,-4.9245,3.0000
21,scouts,1,-5.0174,-3.4245,3.0000
21,scouts,2,-6.5174,-4.9245,3.0000
21,scouts,3,-5.0174,-6.4245,3.0000
21,scouts,4,6.5171,-4.9244,3.0000
21,scouts,5,5.0171,-3.4244,3.0000
21,scouts,6,3.5171,-4.9244,3.0000
21,scouts,7,5.0171,-6.4244,3.0000
21,scouts,8,-3.4450,4.9450,3.0000
21,scouts,9,-4.9450,6.4450,3.0000
21,scouts,10,-6.4450,4.9450,3.0000
21,scouts,11,-4.9450,3.4450,3.0000
21,scouts,12,6.4449,4.9451,3.0000
21,scouts,13,4.9449,6.4451,3.0000
21,scouts,14,3.4449,4.9451,3.0000
21,scouts,15,4.9449,3.4451,3.0000
21,workers,0,-3.0000,-5.0000,3.0000
21,workers,1,7.0000,-5.0000,3.0000
21,workers,2,-3.0000,5.0000,3.0000
21,workers,3,7.0000,5.0000,3.0000
22,general,0,0.0000,0.0000,5.0000
22,nodes,0,-5.0261,-4.8864,3.0000
22,nodes,1,5.0260,-4.8863,3.0000
22,nodes,2,-4.9173,4.9175,3.0000
22,nodes,3,4.9172,4.9173,3.0000
22,scouts,0,-3.5185,-4.9194,3.0000
22,scouts,1,-5.0185,-3.4194,3.0000
22,scouts,2,-6.5185,-4.9194,3.0000
22,scouts,3,-5.0185,-6.4194,3.0000
22,scouts,4,6.5183,-4.9193,3.0000
22,scouts,5,5.0183,-3.4193,3.0000
22,scouts,6,3.5183,-4.9193,3.0000
22,scouts,7,5.0183,-6.4193,3.0000
22,scouts,8,-3.4413,4.9414,3.0000
22,scouts,9,-4.9413,6.4414,3.0000
22,scouts,10,-6.4413,4.9414,3.0000
22,scouts,11,-4.9413,3.4414,3.0000
22,scouts,12,6.4412,4.9414,3.0000
22,scouts,13,4.9412,6.4414,3.0000
22,scouts,14,3.4412,4.9414,3.0000
22,scouts,15,4.9412,3.4414,3.0000
22,workers,0,-3.0000,-5.0000,3.0000
22,workers,1,7.0000,-5.0000,3.0000
22,workers,2,-3.0000,5.0000,3.0000
22,workers,3,7.0000,5.0000,3.0000
23,general,0,0.0000,0.0000,5.0000
23,nodes,0,-5.0274,-4.8809,3.0000
23,nodes,1,5.0272,-4.8808,3.0000
23,nodes,2,-4.9133,4.9134,3.0000
23,nodes,3,4.9133,4.9133,3.0000
23,scouts,0,-3.5197,-4.9143,3.0000
23,scouts,1,-5.0197,-3.4143,3.0000
23,scouts,2,-6.5197,-4.9143,3.0000
23,scouts,3,-5.0197,-6.4143,3.0000
23,scouts,4,6.5195,-4.9142,3.0000
23,scouts,5,5.0195,-3.4142,3.0000
23,scouts,6,3.5195,-4.9142,3.0000
23,scouts,7,5.0195,-6.4142,3.0000
